id,date,time,name,tweet,language,timestamp
1307986140910227456,2020-09-21,12:12:51,Solidarna Polska,"💬 @CymanskiTadeusz: ""Nasza koalicja jest krucha, ale to właśnie rzeczy kruche są najcenniejsze, jak chińska porcelana. Nasze wspólne zwycięstwa były cudem i gdybyśmy teraz rozbili tę koalicję, to wyborcy by nam tego nie wybaczyli""",pl,2020-09-21 12:12:51
1307633137330118661,2020-09-20,12:50:09,Solidarna Polska,Jesteśmy na @Marsz_dla_Zycia w Warszawie. #ProLife @OzdobaJacek @m_kaluzny  https://t.co/mT4LPt6ADQ,pl,2020-09-20 12:50:09
1307632520134037504,2020-09-20,12:47:42,Solidarna Polska,Jesteśmy na Marszu dla Życia i Rodziny w Warszawie. 👨‍👩‍👧‍👦 @Marsz_dla_Zycia - Jesteśmy za życiem!  https://t.co/pPFspymxvf,pl,2020-09-20 12:47:42
1306905262125731841,2020-09-18,12:37:50,Solidarna Polska,Żaden urzędnik i żaden polityk nie może być bezkarny ✋🏻🇵🇱  RT❗️⬇️  https://t.co/pJtD2QKLP4,pl,2020-09-18 12:37:50
1306895986485334022,2020-09-18,12:00:58,Solidarna Polska,Bronimy polskiej wsi i polskich rolników❗️🇵🇱  RT❗️⬇️  https://t.co/2z6X8X40gE,pl,2020-09-18 12:00:58
1306650918369341441,2020-09-17,19:47:09,Solidarna Polska,"Dzisiaj Forum Młodych @SolidarnaPL przypominało o agresji Związku Sowieckiego na Polskę, która miała miejsce 17 IX 1939  https://t.co/M8xq85gpyT",pl,2020-09-17 19:47:09
1306606646140055553,2020-09-17,16:51:14,Solidarna Polska,"Poseł @N_Kaczmarczyk w Sejmie: Gdyby politycy tak mocno kochali nienarodzone dzieci, jak kochają zwierzęta, ten świat byłby piękniejszy!  https://t.co/FiurnrRI8d",pl,2020-09-17 16:51:14
1306575151555846150,2020-09-17,14:46:05,Solidarna Polska,"💬Norbert Kaczmarczyk #SolidarnaPolska:  - ""Gdyby politycy tak mocno kochali nienarodzone dzieci, jak kochają zwierzęta, ten świat byłby piękniejszy""  Wideo z wypowiedzi:  https://t.co/sdXMMDUQID  https://t.co/uHelX9DDPI",pl,2020-09-17 14:46:05
1306337185533231105,2020-09-16,23:00:30,Solidarna Polska,🔹 Komisja Rolnictwa i Rozwoju Wsi.  🔹 @N_Kaczmarczyk składa poprawkę @SolidarnaPL i @Porozumienie__ w sprawie usunięcia przepisu przyznającego przywilej wejścia na teren nieruchomości organizacjom prozwierzęcym.  https://t.co/MyS9P5XV6v,pl,2020-09-16 23:00:30
1306307959006392327,2020-09-16,21:04:22,Solidarna Polska,"Rozpoczęła się Komisja Rolnictwa i Rozwoju Wsi, poseł @N_Kaczmarczyk w imieniu @SolidarnaPL i @Porozumienie__ złoży następujące poprawki 👇🏻  https://t.co/kAbdEPcJly",pl,2020-09-16 21:04:22
1306283084330020864,2020-09-16,19:25:31,Solidarna Polska,"💬 Posłowie @N_Kaczmarczyk i Edward Siarka o #PiatkaDlaZwierzat  ""To jest test czy ludzie, którzy nam zaufali, mogą na nas liczyć, czy mogą liczyć na ministra rolnictwa, na pana prezydenta Andrzeja Dudę""  https://t.co/ZfVVko8kKa",pl,2020-09-16 19:25:31
1305812869003579392,2020-09-15,12:17:03,Solidarna Polska,❗🔥Posłuchajcie jak europoseł @PatrykJaki rozprawia się z opozycją w Parlamencie Europejskim!  https://t.co/POmKB9vmGJ,pl,2020-09-15 12:17:03
1304299634571976704,2020-09-11,08:04:00,Solidarna Polska,"🔊 Min. @MWosPL i @OzdobaJacek:  ""Rafał Trzaskowski zamiast zarządzać miastem wolał jeździć po Polsce i zajmować się innymi rzeczami. A kiedy już zarządza - to albo urlop albo sobie zupełnie nie radzi""  https://t.co/COgg9dIzRS",pl,2020-09-11 08:04:00
1304127179509428225,2020-09-10,20:38:43,Solidarna Polska,"💬 @MWosPL: ""Pytanie, czy @Adbodnar wyciągnął rękę do tych, którzy bronią życia od poczęcia do naturalnej śmierci [...] Nie widziałem, żeby stanął w obronie tych obrońców życia, których osoby związane z ideologią LGBT, brutalnie atakują na każdym kroku!"" #ProLife  https://t.co/0PNxpu9sEq",pl,2020-09-10 20:38:43
1304125261621989376,2020-09-10,20:31:06,Solidarna Polska,"💬 @OzdobaJacek: ""#NordStream2 to jest ANTYEUROPEJSKA INICJATYWA [...] Nie wyobrażam sobie, żeby jakikolwiek polski poseł powiedział, że Nord Stream 2 to jest dobry projekt""  https://t.co/qczMmyerei",pl,2020-09-10 20:31:06
1303996656078270464,2020-09-10,12:00:04,Solidarna Polska,ℹ️ Projekt uchwały w sprawie wezwania rządu Republiki Federalnej Niemiec do natychmiastowego zaprzestania budowy gazociągu #NordStream2  https://t.co/gYvdMJ2Vgn,pl,2020-09-10 12:00:04
1303985123155742720,2020-09-10,11:14:14,Solidarna Polska,@JKowalski_posel  https://t.co/syo9k8Gyc5,und,2020-09-10 11:14:14
1297490227771121664,2020-08-23,13:05:51,Solidarna Polska,"zagrożenia ideologią stojącą za LGBT, wzbudziła niepokój wśród naszych wyborców. Dlatego zwrócimy się z prośbą o wyjaśnienie jej powodów. W pełni podzielamy opinię Pana Kuratora o zagrożeniach dla polskiej młodzieży, jakie niesie ze sobą agresywna i dyskryminująca ideologia LGBT.",pl,2020-08-23 13:05:51
1297490226307371013,2020-08-23,13:05:50,Solidarna Polska,"Solidarna Polska w pełni szanuje prawo naszych koalicjantów do prowadzenia polityki personalnej w resortach, za które odpowiadają. Jednak dymisja łódzkiego kuratora oświaty Grzegorza Wierzchowskiego, którą media wiążą z jego wypowiedzią w Telewizji Trwam na temat...",pl,2020-08-23 13:05:50
1295761533633536001,2020-08-18,18:36:38,Solidarna Polska,"💬 Min. @ZiobroPL: ""Solidarnej Polsce nie zależy na technokratycznym rozszerzaniu sfery władzy dla władzy, ale na urzeczywistnianiu wizji Polski osadzonej w określonych wartościach”  ❗️ Cały wywiad:  https://t.co/LuMvcxMgYM",pl,2020-08-18 18:36:38
1294566696108335104,2020-08-15,11:28:46,Solidarna Polska,@Bart_Wielinski @MWosPL @gazeta_wyborcza  https://t.co/zImvU9bRdI,und,2020-08-15 11:28:46
1292809467256614914,2020-08-10,15:06:10,Solidarna Polska,8️⃣/8️⃣ Odpowiadamy na #FakeNews dotyczące projektu ustawy o transparentności finansowania organizacji pozarządowych.  https://t.co/9BUevyEFE4,pl,2020-08-10 15:06:10
1292809465268502529,2020-08-10,15:06:10,Solidarna Polska,7️⃣/8️⃣ Odpowiadamy na #FakeNews dotyczące projektu ustawy o transparentności finansowania organizacji pozarządowych.  https://t.co/1ccVBdo656,pl,2020-08-10 15:06:10
1292809463347523584,2020-08-10,15:06:09,Solidarna Polska,6️⃣/8️⃣ Odpowiadamy na #FakeNews dotyczące projektu ustawy o transparentności finansowania organizacji pozarządowych.  https://t.co/DG5rxmbb1C,pl,2020-08-10 15:06:09
1292809461355220992,2020-08-10,15:06:09,Solidarna Polska,5️⃣/8️⃣ Odpowiadamy na #FakeNews dotyczące projektu ustawy o transparentności finansowania organizacji pozarządowych.  https://t.co/8w04Fyho9t,pl,2020-08-10 15:06:09
1292809459400663040,2020-08-10,15:06:09,Solidarna Polska,4️⃣/8️⃣ Odpowiadamy na #FakeNews dotyczące projektu ustawy o transparentności finansowania organizacji pozarządowych.  https://t.co/NnyWVybFbT,pl,2020-08-10 15:06:09
1292809457555197958,2020-08-10,15:06:08,Solidarna Polska,3️⃣/8️⃣ Odpowiadamy na #FakeNews dotyczące projektu ustawy o transparentności finansowania organizacji pozarządowych.  https://t.co/1ra9qkg1Ho,pl,2020-08-10 15:06:08
1292809455411888129,2020-08-10,15:06:08,Solidarna Polska,2️⃣/8️⃣ Odpowiadamy na #FakeNews dotyczące projektu ustawy o transparentności finansowania organizacji pozarządowych.  https://t.co/AJM7hRJyjO,pl,2020-08-10 15:06:08
1292809453402718208,2020-08-10,15:06:07,Solidarna Polska,1️⃣/8️⃣ Odpowiadamy na #FakeNews dotyczące projektu ustawy o transparentności finansowania organizacji pozarządowych.  https://t.co/lNV8lOTF5d,pl,2020-08-10 15:06:07
1291340789516296192,2020-08-06,13:50:10,Solidarna Polska,Mamy PREZYDENTA 🇵🇱 Serdeczne gratulacje @AndrzejDuda  https://t.co/1BpdabVWLK,pl,2020-08-06 13:50:10
1289576625273741312,2020-08-01,17:00:01,Solidarna Polska,"""Ci bohaterowie przypominają nam,  że Zachód został ocalony dzięki krwi patriotów. I że każda piędź ziemi, każdy centymetr naszej cywilizacji jest tej obrony wart""  🇵🇱 #Pamiętamy #PW1944 #PowstanieWarszawskie  https://t.co/DDcJZ5cvpB",pl,2020-08-01 17:00:01
1289558798902820865,2020-08-01,15:49:11,Solidarna Polska,Cześć i Chwała Bohaterom 🇵🇱 #Pamiętamy #PW1944 #PowstanieWarszawskie  https://t.co/PFSqZbC3Fb,pl,2020-08-01 15:49:11
1286738752610631681,2020-07-24,21:03:19,Solidarna Polska,"Dziś obchodzimy #ŚwiętoPolicji👮‍♂️ 👮‍♀️  Wszystkim funkcjonariuszkom, funkcjonariuszom i pracownikom cywilnym @PolskaPolicja dziękujemy za codzienną służbę! 🤝  https://t.co/bf5iOSeZ1n",pl,2020-07-24 21:03:19
1285847065336127489,2020-07-22,10:00:04,Solidarna Polska,"Minister Sprawiedliwości, Prokurator Generalny Zbigniew Ziobro był dziś gościem @RadiowaJedynka! 📻👇  https://t.co/fw6hPf986d",pl,2020-07-22 10:00:04
1283495005856899072,2020-07-15,22:13:50,Solidarna Polska,Jutro rano w mediach!  🎙 7:40 @MWosPL - Sygnały dnia PR1  📺 8:08 @BeataKempa_MEP - Kwadrans polityczny TVP1,pl,2020-07-15 22:13:50
1281639951411666946,2020-07-10,19:22:30,Solidarna Polska,#Przemyśl jest z @AndrzejDuda❗️ Po wystąpieniu @PatrykJaki czas na #selfie ☺️📸🇵🇱 #Duda2020  https://t.co/Mg0GSCfAwk,pl,2020-07-10 19:22:30
1281605974466408448,2020-07-10,17:07:30,Solidarna Polska,Czas na #selfie z @PatrykJaki 📸☺️  #DUDA2020  https://t.co/544DT7jeGO,pl,2020-07-10 17:07:30
1281603514075156481,2020-07-10,16:57:43,Solidarna Polska,"#Krosno i wiec poparcia dla @AndrzejDuda❗️🇵🇱  Przemawiają @PatrykJaki, @OzdobaJacek i @uruskipiotr❗️👍🏻  https://t.co/JsNgqufd6e",pl,2020-07-10 16:57:43
1281496781122080770,2020-07-10,09:53:36,Solidarna Polska,Młodzi @SolidarnaPL wiedzą już na kogo zagłosują w nadchodzących wyborach... #Duda2020 🇵🇱  https://t.co/dNkqmWQ3GL,pl,2020-07-10 09:53:36
1280915395810070528,2020-07-08,19:23:23,Solidarna Polska,Czas na #selfie z @PatrykJaki 🇵🇱☺️📸  #Płock #DUDA2020  https://t.co/oEDVnvyZ5j,pl,2020-07-08 19:23:23
1280912201629532160,2020-07-08,19:10:41,Solidarna Polska,Wielkie zainteresowanie spotkaniem z Ministrem Środowiska @MWosPL w Piotrkowie Kujawskim.  #LaczyNasPolska 🇵🇱 #Duda2020 🇵🇱  https://t.co/Mk84qV1KmU,pl,2020-07-08 19:10:41
1280911153401659394,2020-07-08,19:06:31,Solidarna Polska,Zwyciężymy 🇵🇱💪🏻 @PatrykJaki @OzdobaJacek #Płock  https://t.co/FyyBdL9wtu,pl,2020-07-08 19:06:31
1280907778710745088,2020-07-08,18:53:07,Solidarna Polska,Tłumy podczas przemówienia @PatrykJaki w #Płock❗️🇵🇱   Czuć mobilizację w poparciu dla @AndrzejDuda❗️🇵🇱 #wygramy  https://t.co/Bqbphvx0Xq,pl,2020-07-08 18:53:07
