id,conversation_id,date,time,tweet,language,timestamp
1309426234204487680,1309426224607965190,2020-09-25,11:35:16,"🍀Tylko dzięki współpracy, dialogowi społecznemu możemy wypracować skuteczny plan walki z katastrofą klimatyczną i wyjścia z kryzysu energetycznego.  #GoGreen #msk",pl,2020-09-25 11:35:16
1309426231788670976,1309426224607965190,2020-09-25,11:35:16,"❌Nie możemy biernie obserwować, jak nasza władza ignoruje nasilające się przejawy kryzysu klimatycznego i energetycznego w Polsce.",pl,2020-09-25 11:35:16
1309426227975987200,1309426224607965190,2020-09-25,11:35:15,"⚠️ Rocznie dopłacamy 8,5 mld złotych do węgla‼️  To koszt wprowadzenia: ✅600 tysięcy instalacji słonecznych o mocy 3kW ☀️ ✅500 MW farm wiatrowych na morzu 🌊 ✅2500 autobusów na wodór 🚌",pl,2020-09-25 11:35:15
1309126001872588804,1309125538775265283,2020-09-24,15:42:15,@Zieloni @milkastepien @EkoUnia @GawlikRadoslaw Brawo 👍,pl,2020-09-24 15:42:15
1309125541216346115,1309125538775265283,2020-09-24,15:40:26,"Udało się uratować dużą ilość wód głębinowych dla regionu i jej mieszkańców.  📌 Gratulujemy i dziękujemy wszystkim zaangażowanym, a w szczególności @milkastepien, @GawlikRadoslaw, @EkoUnia i konińskim Zielonym💚",pl,2020-09-24 15:40:26
1309098090322853892,1306985465405472770,2020-09-24,13:51:21,@Zieloni @GoTracz @MariaKatarzyna @f_sterczewski @AGajewska @otwarteklatki @Fundacja_Viva 👎👎👎👎👎👎👎👎👎👎👎👎👎,und,2020-09-24 13:51:21
1309071962472427520,1308073059132289025,2020-09-24,12:07:31,@Zieloni @TerryReintke @europeangreens  https://t.co/mxSLEWm27h,und,2020-09-24 12:07:31
1309071922873987077,1308073059132289025,2020-09-24,12:07:22,@Zieloni @TerryReintke @europeangreens  https://t.co/sbAfQSpfHy,und,2020-09-24 12:07:22
1309053021205286913,1309053019355598851,2020-09-24,10:52:15,"Należy przypomnieć, że obecnie szczepionek brakuje w aptekach i hurtowniach. Niedzielski zapowiada, że Agencja Rezerw Materiałowych utworzy rezerwę szczepionek. Nie mniej niż pół miliona dawek. Na rynku dostępnych będzie 2,5 mln dawek. Już teraz potrzebnych jest aż 10 mln osób❗️",pl,2020-09-24 10:52:15
1308836835490234372,1308372612045844480,2020-09-23,20:33:13,@Zieloni  https://t.co/38uzxMC2A7,und,2020-09-23 20:33:13
1308774160244641793,1308758006956462083,2020-09-23,16:24:10,@Zieloni A co pan Aranowski może wiedzieć? Może z powodu podobieństwa?,pl,2020-09-23 16:24:10
1308764969203372034,1308758006956462083,2020-09-23,15:47:38,@Zieloni Ardanowski urządził festiwal morderców i tyle.,pl,2020-09-23 15:47:38
1308759986177269762,1308758006956462083,2020-09-23,15:27:50,@Zieloni Wybić wszystkie dziki!,pl,2020-09-23 15:27:50
1308758008810409984,1308758006956462083,2020-09-23,15:19:59,"📌 Od początku jako Partia Zieloni radziliśmy Ministrowi Ardanowskiemu, żeby nie urządzał rzezi dzików, bo kluczowy w walce z ASF jest nadzór bierny.  Wszystkie dane pochodzą z odpowiedzi Ministerstwa na interpelację naszych posłów.",pl,2020-09-23 15:19:59
1308694183163592704,1308682883096248320,2020-09-23,11:06:22,"@Zieloni @GoTracz @NewsPlatforma Słuszna interwencja. Warto ja poszerzyć na wwóz do Polski innych szkodliwych odpadów bez planów ich wtórnego wykorzystania - potem tylko wysypiska płoną i trują... I nie zapominajmy o używanych samochodach, a często po prostu wrakach, trafiających na polskie drogi.",pl,2020-09-23 11:06:22
1308693082523697153,1308682883096248320,2020-09-23,11:01:59,@Zieloni @GoTracz @NewsPlatforma zablokujecie transporty śmieci z niemiec???? https://t.co/BZFiQYDqSk,pl,2020-09-23 11:01:59
1308692932426371072,1308692932426371072,2020-09-23,11:01:24,@Zieloni  czemu nie blokujecie wwozu śmieci do Polski z Niemiec? Nie macie zlecenia? Czy Wasz pracodawca zabrania? https://t.co/BZFiQYDqSk,pl,2020-09-23 11:01:24
1308682884769812480,1308682883096248320,2020-09-23,10:21:28,Więcej informacji i treść interwencji 👇  https://t.co/qUXeAufw1V,pl,2020-09-23 10:21:28
1308503822311006211,1308464691828723713,2020-09-22,22:29:56,"@Zieloni @bbudka @barbaraanowacka @adamSzlapka @GoTracz @NewsPlatforma @Platforma_org @inicjatywaPL @Nowoczesna Mnie to grzeje, a was nie?  https://t.co/rPXPqK29mg",pl,2020-09-22 22:29:56
1308477149771333632,1308395858891866112,2020-09-22,20:43:57,"@Zieloni @GoTracz Brawo, daliście Ziobrze nowe życie u Kaczyńskiego. Jesteście głupi tak sami z siebie, czy ktoś wam za to płaci?",pl,2020-09-22 20:43:57
1308469601924190209,1308320287902126080,2020-09-22,20:13:57,"@Zieloni i zarazić się COVIDem, bo autobusy jeżdżą jak jeżdżą. Na dodatek nie wszyscy noszą maseczki. Czyli jak nie covid to grypa? Do wyboru.",pl,2020-09-22 20:13:57
1308468539922227201,1308464691828723713,2020-09-22,20:09:44,@Zieloni @bbudka @barbaraanowacka @adamSzlapka @GoTracz @NewsPlatforma @Platforma_org @inicjatywaPL @Nowoczesna Za sprzeciw wobec ustawy bezkarnościowej?,pl,2020-09-22 20:09:44
1308464697704951809,1308464691828723713,2020-09-22,19:54:28,"Dlatego, ""jeśli Jarosław Kaczyński boi się odwołać #Ziobro z funkcji ministra sprawiedliwości to my mu w tym pomożemy"".",pl,2020-09-22 19:54:28
1308464695402287105,1308464691828723713,2020-09-22,19:54:28,"⚠️ Przyszedł czas rozliczeń i czas powiedzenia dosyć - dosyć zawłaszczania państwa i jego organów dla swoich korzyści, dosyć niszczenia i dzielenia polskiego społeczeństwa, dosyć skorumpowanej władzy.",pl,2020-09-22 19:54:28
1308438244611305472,1308411844714004480,2020-09-22,18:09:21,@Zieloni @GoTracz Wy aż tak się nudzicie ?,pl,2020-09-22 18:09:21
1308418257871872000,1308411844714004480,2020-09-22,16:49:56,"@Zieloni @GoTracz Gdy twój przeciwnik zaczyna popełniać błędy, to mu NIE PRZESZKADZAJ!",pl,2020-09-22 16:49:56
1308409085801439232,1308395858891866112,2020-09-22,16:13:29,"@Zieloni @Favoreq @GoTracz Przybywam z przyszłości. U nas mówi się ""spieprzył to jak budka"". Do dziś nie wiedziałem o co w tym chodzi.",pl,2020-09-22 16:13:29
1308406350691655685,1308395858891866112,2020-09-22,16:02:37,"@Zieloni @Favoreq @GoTracz Niczego nie przyspieszajcie, bo sprdlicie.",pl,2020-09-22 16:02:37
1308400763241201666,1308395858891866112,2020-09-22,15:40:25,"@Zieloni @GoTracz nie mogę pojąć dlaczego się  taki bzdetami zajmujecie. Jeśli Ziobro ma być odwołany, to zrobi to  Kaczyński . Po takim wniosku   jeśli prezes go ułaskawi, to nic się nie stanie. Naprawdę nie ma u nas  poważnych problemów ?",pl,2020-09-22 15:40:25
1308396857597538306,1308372612045844480,2020-09-22,15:24:54,"@Zieloni @Zieloni ale mogliście dopisać w jaki sposób ""wybuchły"" te pożary ;)",pl,2020-09-22 15:24:54
1308372618005942273,1308372612045844480,2020-09-22,13:48:35,[5/5]  Czytaj więcej 👇  https://t.co/1jVcHmvXbl   https://t.co/5NNub2JoZ3,pl,2020-09-22 13:48:35
1308372616613441536,1308372612045844480,2020-09-22,13:48:34,"📌 Naszym moralnym obowiązkiem jest pomoc uchodźcom i uchodźczyniom, którzy nie mogą zostać w swoich krajach z powodów politycznych, społecznych i/lub środowiskowych. To kwestia poszanowania podstawowych wartości, takich jak solidarność, człowieczeństwo i wspólnota. [4/5]",pl,2020-09-22 13:48:34
1308372615275446272,1308372612045844480,2020-09-22,13:48:34,"Potrzebujemy trwałego, współdzielonego wsparcia dla uchodźców w całej Europie. Oznacza to, że uchodźcy powinni być relokowani sprawiedliwie we wszystkich państwach członkowskich Unii Europejskiej, z uwzględnieniem wyboru kraju przez uchodźcę, więzów rodzinnych i społecznych.[3/5]",pl,2020-09-22 13:48:34
1308372613857783808,1308372612045844480,2020-09-22,13:48:34,"Unia Europejska nie gwarantuje poszanowania praw człowieka wobec osób, które próbują w naszych granicach znaleźć bezpieczeństwo, i zostawiła kraje graniczne samym sobie. [2/5]",pl,2020-09-22 13:48:34
1308307785440993280,1308073059132289025,2020-09-22,09:30:57,@Zieloni @europeangreens @TerryReintke Oto cała unia. #Zieloni jak krowskie łajno na #wiosna...  https://t.co/rLzAdZJIQs,pl,2020-09-22 09:30:57
1308077300429266945,1308073059132289025,2020-09-21,18:15:05,"@Zieloni @GoTracz @europeangreens @TerryReintke Ja byłam przez ostatnich 15 lat odkąd wróciłam do Polski bardzo tolerancyjna ale to sranie kłamstwem na Polskę w UE   tak mnie wkurwia, że zaczynam marzyć o wyjściu Polski z UE a gejów i lesbijki omijam wielkim łukiem.",pl,2020-09-21 18:15:05
1308073064689733632,1308073059132289025,2020-09-21,17:58:16,"💬 Ursula von der Leyen: ""Nie spocznę w wysiłkach na rzecz budowy unii równości, gdzie wszyscy mogą być tym, kim naprawdę są. Bez obawy przed oskarżeniami lub dyskryminacją, bo bycie sobą to nie jest ideologia. To jest tożsamość i nikt nie może nikomu tego zabrać.""",pl,2020-09-21 17:58:16
1308073063330779145,1308073059132289025,2020-09-21,17:58:15,"💬 @TerryReintke: ""Nie jesteśmy ideologią. Jesteśmy istotami ludzkimi. Jedyne, o co prosiliśmy, to by mieć dokładnie takie same prawa człowieka, jak wszyscy inni.""",pl,2020-09-21 17:58:15
1308073061867048961,1308073059132289025,2020-09-21,17:58:15,"📌 Raport o Polsce, w którym zwrócono uwagę na przypadki łamania praworządności i podstawowych praw człowieka, został przyjęty kilka dni temu. W pracach nad raportem uczestniczyła europarlamentarzystka @europeangreens @TerryReintke.",pl,2020-09-21 17:58:15
1308021127940321280,1305897657018314755,2020-09-21,14:31:53,"@Zieloni @tilt_green @europeangreens @GreensEFA @TerryReintke Równe prawa dla wszystkich ✌️. Precz z uprzywilejowaniem pedałów , lesbijek , pedofili... obrzydliwych zboków i dewiantów🖕. Zieloni !  Chcecie paprać się w gównie czyście Wisłę !!!!!",pl,2020-09-21 14:31:53
1307981034953334784,1307972174297403393,2020-09-21,11:52:34,@Zieloni Jedyne od czego musimy zacząć to protesty.,pl,2020-09-21 11:52:34
1307972668654784512,1307972174297403393,2020-09-21,11:19:19,@Zieloni @ZieloniSzczecin @ZieloniWro @BydgoscyZieloni @ZieloniwBelgii @Zieloni_Lodz @ZieloniKato @ZieloniUK @OstraZielenDS @OstraZielen @OstraKujPom Przydałoby się jakieś sprzątanie na poziome personalnym. To by bardzo pomogło naszej zieleni.,pl,2020-09-21 11:19:19
1307972176130252800,1307972174297403393,2020-09-21,11:17:22,"Dbanie o nasze środowisko, o naszą planetę, musimy zacząć od nas samych. Dlatego: 🌳 Segregujmy śmieci 🌳 Jeśli widzimy śmieci poza śmietnikiem - wrzućmy je do odpowiednich pojemników.",pl,2020-09-21 11:17:22
1307906926966120448,1307228438248542208,2020-09-21,06:58:05,@Zieloni @TerryReintke @europeangreens @GreensEFA Kolejny przykład manipulacji. Brawo 😶,pl,2020-09-21 06:58:05
1307687091854282756,1307597586044465152,2020-09-20,16:24:33,@Zieloni Podobna sytuacja była w Mikolowie pod koniec sierpnia.,pl,2020-09-20 16:24:33
1307597588426821633,1307597586044465152,2020-09-20,10:28:53,"⚠️ Właściciel posesji, na której znaleziono śrut, zgłosił sprawę do organów ścigania. Bielska policja już sprawdza, czy polowanie było prowadzone w sposób prawidłowy i czy nie doszło do narażenia kogoś na utratę zdrowia lub życia.  Czytaj więcej 👇  https://t.co/LudI6Lvidd",pl,2020-09-20 10:28:53
1307414800805302275,1306985465405472770,2020-09-19,22:22:33,"@Zieloni @f_sterczewski @GoTracz @MariaKatarzyna @AGajewska @otwarteklatki @Fundacja_Viva Więcej takich pomysłów, więcej...  https://t.co/bZSsOiO1It",pl,2020-09-19 22:22:33
1307350226957721602,1307295089933287424,2020-09-19,18:05:58,"@Zieloni @OstraZielen @ZieloniWro @BydgoscyZieloni @ZielonaWarszawa @ZieloniSzczecin @Zieloni_Lodz @ZieloniKato @ZieloniwBelgii @ZieloniUK Pierdu , pierdu , pierdu kogo to POrusza , olewka totalna , kuźwa wy kto ???????",pl,2020-09-19 18:05:58
1307315650252210178,1307044212618166275,2020-09-19,15:48:34,"@Zieloni @TerryReintke ""Najważniejsze jest to, że ludzie biorą na siebie odpowiedzialność i troszczą się o siebie nawzajem."" ... a dla dziadków eutanazja lub dom starców ...",pl,2020-09-19 15:48:34
1307295092319936514,1307295089933287424,2020-09-19,14:26:53,"📌 Jednocześnie - kierujemy do władz gmin i miast propozycję zorganizowania zajęć, uświadamiających dzieci i młodzież, jak wielkim problemem są odpady oraz jak można je ograniczać. To ważne, abyśmy przekazywali tę wiedzę i wyrabiali dobre nawyki od najmłodszych lat.",pl,2020-09-19 14:26:53
1307248724414992384,1306985465405472770,2020-09-19,11:22:38,@Zieloni @MagdalenaBdzie2 @GoTracz @MariaKatarzyna @f_sterczewski @AGajewska @otwarteklatki @Fundacja_Viva  https://t.co/sfcnxo9oMr,und,2020-09-19 11:22:38
1307248170951487488,1306985465405472770,2020-09-19,11:20:26,"@Zieloni @MagdalenaBdzie2 @GoTracz @MariaKatarzyna @f_sterczewski @AGajewska @otwarteklatki @Fundacja_Viva Przede wszystkim uprawnienia dla organizacji ratujących domowe zwierzaki przed zwyrodnialcami ,którzy  znęcają się,nie karmia,nie leczą zwierząt.Proszę wejść w  porozumienie i na stronę @KuzminskiKonrad.To          człowiek,któremu ta ustawa odbierze mozliwość ratowania zwierząt.",pl,2020-09-19 11:20:26
1307228445131370496,1307228438248542208,2020-09-19,10:02:03,"👉 Oddolne organizacje potrzebują naszego wsparcia bardziej niż kiedykolwiek. Jeśli jesteś w stanie się dorzucić, rozważ wsparcie jednej z organizacji. Na poniższej stronie znajdziesz kilka lokalnych organizacji działających w tzw. ""strefach anty-LGBTI""👉  https://t.co/CbMoqNje1e",pl,2020-09-19 10:02:03
1307228442635710465,1307228438248542208,2020-09-19,10:02:02,"👉 Mieszkasz za granicą w mieście partnerskim jednej z gmin ""wolnej od LGBT""? Napisz do swoich przedstawicieli w lokalnych władzach! Wzór maila dostępny jest na stronie akcji 👉  https://t.co/CbMoqNje1e 👉Wspieraj nas w mediach społecznościowych z użyciem #solidarnośćzLGBTI",pl,2020-09-19 10:02:02
1307228440517578755,1307228438248542208,2020-09-19,10:02:02,"📌 Połączyliśmy siły z Zielonymi z całej Europy, żeby wesprzeć osoby LGBTQIA+ w tzw. ""strefach wolnych od LGBT"" i wywrzeć presję na samorządy, by wycofały złe, nienawistne i dyskryminujące uchwały.  Każdy i każda z nas może pomóc❗️",pl,2020-09-19 10:02:02
