id,date,time,name,tweet,language,timestamp
1306134935858745344,2020-09-16,09:36:50,Partia KORWiN,"Deficyt w 2019r. - 13,7 mld zł Planowany deficyt w 2020r. - 109,3 mld zł Zadłużenie Polski na koniec 2019r. - 46% PKB Planowane zadłużenie na koniec 2020r. - 62,2% PKB  Przypominamy, że konstytucyjny limit zadłużenia wynosi 60% PKB! Tak kończą się rządy socjalistów!  https://t.co/Hd8Z0mFgt6",pl,2020-09-16 09:36:50
1305844889704435713,2020-09-15,14:24:17,Partia KORWiN,Nowe pomysły socjalistów z PiS z ostatnich dni: ⚠️Podatek cukrowy (w tym od piwa z miodem) ⚠️Opodatkowanie pracujących za granicą (likwidacja ulgi abolicyjnej) ⚠️Oskładkowanie umów zlecenie ⚠️Podwyżka akcyzy na samochody używane ⚠️Opodatkowanie spółek komandytowych podatkiem CIT  https://t.co/Lzr2Zmg7Dx,pl,2020-09-15 14:24:17
1305811006820679681,2020-09-15,12:09:39,Partia KORWiN,"Jeszcze kilka tyg. temu prezydent Duda przedstawiał się w kampanii wyborczej jako ""prezydent niskich podatków"", a premier Morawiecki przysięgał, że ""Duda jest gwarantem tego, że podatki nie będą podnoszone"". Miesiąc później prezydent podpisał ustawę wprowadzającą podatek cukrowy.  https://t.co/VNA0yNLyss",pl,2020-09-15 12:09:39
1303969758782554112,2020-09-10,10:13:11,Partia KORWiN,"""Nie ma takiego okrucieństwa ani takiej niegodziwości, której nie popełniłby skądinąd łagodny i liberalny rząd, kiedy zabraknie mu pieniędzy""~Aleksy de Tocqueville  Rządy PO, PiS, SLD i PSL wypchnęły ponad 2,5 mln Polaków za granicę, a teraz socjaliści z PiS chcą to wykorzystać!  https://t.co/y0BQtksWQq",pl,2020-09-10 10:13:11
1303950506885369856,2020-09-10,08:56:41,Partia KORWiN,".@SlawomirMentzen: Pan Jarosław Pinkas (GIS) zupełnie szczerze wypalił, że maseczki nie chronią przed wirusem, mają tylko przypominać o pandemii. No to może zamieńmy je na jakieś przypinki? Czy nie można wszystkim przypominać o przeważnie bezobjawowej chorobie w inny sposób?  https://t.co/b8sxtWkYTW",pl,2020-09-10 08:56:41
1303784119466373120,2020-09-09,21:55:31,Partia KORWiN,".@SosnierzTv: ""Zwierzęta nie są obywatelami, nie są ludźmi. Nie widzę powodu, dla którego mielibyśmy bronić zwierząt przeciwko ludziom. To odwrotnie, powinniśmy bronić ludzi przeciwko zwierzętom, albo przeciwko lewicy"".  https://t.co/h6panS0dJ9",pl,2020-09-09 21:55:31
1303772249988759552,2020-09-09,21:08:21,Partia KORWiN,".@SlawomirMentzen: Dzieci w autobusie do szkoły muszą mieć maseczki, mogą je zdjąć idąc do szkoły, na korytarzu w szkole znowu muszą je założyć, ale w sali mogą je ponownie zdjąć. Ideologia, bo przecież nie rozum,który każe się tak zachowywać, powinna mieć swoją nazwę: namordyzm.  https://t.co/rTJxmwgWf3",pl,2020-09-09 21:08:21
1303659137767796737,2020-09-09,13:38:53,Partia KORWiN,"""Chciałabym, aby w proces stanowienia prawa włączyć nową komisję deregulacyjną, która dbałaby o to, by nadmiernie nie krępować działalności gosp.""~ wicepremier i minister rozwoju J.Emilewicz.  Ronald Reagan: ""Rząd nie może rozwiązać żadnego problemu - to rząd sam jest problemem"".  https://t.co/TrHOZ5bUME",pl,2020-09-09 13:38:53
1303642277080895489,2020-09-09,12:31:54,Partia KORWiN,"Kiedy czytamy, że Jacek Kurski stwierdza, że TVP nigdy nie faworyzowała żadnego z kandydatów na Prezydena RP myślimy sobie ""xD"".  Łączny czas wystąpień kanydatów w TVP Info przez 3 miesiące kampanii wyborczej (marzec-maj): Andrzej Duda – 48 godz. 30 min. @krzysztofbosak – 55 min.  https://t.co/RHh702gytt",pl,2020-09-09 12:31:54
1303595120927870976,2020-09-09,09:24:31,Partia KORWiN,➡️Dołącz do nas i zmieniaj Polskę!  https://t.co/dNTlNqPbBL,pl,2020-09-09 09:24:31
