id,date,time,username,name,timestamp
1317507210675654657,2020-10-17,18:46:11,ruchnarodowy,Ruch Narodowy,2020-10-17 18:46:11
1317496467985227776,2020-10-17,18:03:30,ruchnarodowy,Ruch Narodowy,2020-10-17 18:03:30
1317466137618153478,2020-10-17,16:02:59,ruchnarodowy,Ruch Narodowy,2020-10-17 16:02:59
1317461487082967044,2020-10-17,15:44:30,ruchnarodowy,Ruch Narodowy,2020-10-17 15:44:30
1317454995487379459,2020-10-17,15:18:42,ruchnarodowy,Ruch Narodowy,2020-10-17 15:18:42
1317449868504453121,2020-10-17,14:58:20,ruchnarodowy,Ruch Narodowy,2020-10-17 14:58:20
1317442494884466689,2020-10-17,14:29:02,ruchnarodowy,Ruch Narodowy,2020-10-17 14:29:02
1317439690535034880,2020-10-17,14:17:53,ruchnarodowy,Ruch Narodowy,2020-10-17 14:17:53
1317433007209328641,2020-10-17,13:51:20,ruchnarodowy,Ruch Narodowy,2020-10-17 13:51:20
1317424518349115392,2020-10-17,13:17:36,ruchnarodowy,Ruch Narodowy,2020-10-17 13:17:36
1317415058738118657,2020-10-17,12:40:01,ruchnarodowy,Ruch Narodowy,2020-10-17 12:40:01
1317414473460744193,2020-10-17,12:37:41,ruchnarodowy,Ruch Narodowy,2020-10-17 12:37:41
1317396092548415488,2020-10-17,11:24:39,ruchnarodowy,Ruch Narodowy,2020-10-17 11:24:39
1317390482171961346,2020-10-17,11:02:21,ruchnarodowy,Ruch Narodowy,2020-10-17 11:02:21
1317385752133685248,2020-10-17,10:43:33,ruchnarodowy,Ruch Narodowy,2020-10-17 10:43:33
1317381597931458561,2020-10-17,10:27:03,ruchnarodowy,Ruch Narodowy,2020-10-17 10:27:03
1317378185873469443,2020-10-17,10:13:29,ruchnarodowy,Ruch Narodowy,2020-10-17 10:13:29
1317374174478979072,2020-10-17,09:57:33,ruchnarodowy,Ruch Narodowy,2020-10-17 09:57:33
1317369902332825601,2020-10-17,09:40:34,ruchnarodowy,Ruch Narodowy,2020-10-17 09:40:34
1317362049824051200,2020-10-17,09:09:22,ruchnarodowy,Ruch Narodowy,2020-10-17 09:09:22
1317356864229748737,2020-10-17,08:48:46,ruchnarodowy,Ruch Narodowy,2020-10-17 08:48:46
1317353007026196482,2020-10-17,08:33:26,ruchnarodowy,Ruch Narodowy,2020-10-17 08:33:26
1317163139411156994,2020-10-16,19:58:58,ruchnarodowy,Ruch Narodowy,2020-10-16 19:58:58
1317156445545238528,2020-10-16,19:32:22,ruchnarodowy,Ruch Narodowy,2020-10-16 19:32:22
1317150300856344577,2020-10-16,19:07:57,ruchnarodowy,Ruch Narodowy,2020-10-16 19:07:57
1317139802244976641,2020-10-16,18:26:14,ruchnarodowy,Ruch Narodowy,2020-10-16 18:26:14
1317134603199668224,2020-10-16,18:05:35,ruchnarodowy,Ruch Narodowy,2020-10-16 18:05:35
1317123731152568323,2020-10-16,17:22:23,ruchnarodowy,Ruch Narodowy,2020-10-16 17:22:23
1317112349006974977,2020-10-16,16:37:09,ruchnarodowy,Ruch Narodowy,2020-10-16 16:37:09
1317103168455585792,2020-10-16,16:00:40,ruchnarodowy,Ruch Narodowy,2020-10-16 16:00:40
1317101013715898368,2020-10-16,15:52:06,ruchnarodowy,Ruch Narodowy,2020-10-16 15:52:06
1317098848884543489,2020-10-16,15:43:30,ruchnarodowy,Ruch Narodowy,2020-10-16 15:43:30
1317097455763263493,2020-10-16,15:37:58,ruchnarodowy,Ruch Narodowy,2020-10-16 15:37:58
1317096194703765505,2020-10-16,15:32:57,ruchnarodowy,Ruch Narodowy,2020-10-16 15:32:57
1317090211235532800,2020-10-16,15:09:11,ruchnarodowy,Ruch Narodowy,2020-10-16 15:09:11
1317081771469623297,2020-10-16,14:35:39,ruchnarodowy,Ruch Narodowy,2020-10-16 14:35:39
1317071439221215232,2020-10-16,13:54:35,ruchnarodowy,Ruch Narodowy,2020-10-16 13:54:35
1317065438367485955,2020-10-16,13:30:45,ruchnarodowy,Ruch Narodowy,2020-10-16 13:30:45
1317059842973065216,2020-10-16,13:08:31,ruchnarodowy,Ruch Narodowy,2020-10-16 13:08:31
1317052643269877763,2020-10-16,12:39:54,ruchnarodowy,Ruch Narodowy,2020-10-16 12:39:54
1317048088897507329,2020-10-16,12:21:48,ruchnarodowy,Ruch Narodowy,2020-10-16 12:21:48
1317045437916979200,2020-10-16,12:11:16,ruchnarodowy,Ruch Narodowy,2020-10-16 12:11:16
1317040208169271296,2020-10-16,11:50:29,ruchnarodowy,Ruch Narodowy,2020-10-16 11:50:29
1317039520978698240,2020-10-16,11:47:45,ruchnarodowy,Ruch Narodowy,2020-10-16 11:47:45
1317036197932314624,2020-10-16,11:34:33,ruchnarodowy,Ruch Narodowy,2020-10-16 11:34:33
1317032403467177989,2020-10-16,11:19:28,ruchnarodowy,Ruch Narodowy,2020-10-16 11:19:28
1317026203811852288,2020-10-16,10:54:50,ruchnarodowy,Ruch Narodowy,2020-10-16 10:54:50
1317021402877353984,2020-10-16,10:35:46,ruchnarodowy,Ruch Narodowy,2020-10-16 10:35:46
1317012634105937920,2020-10-16,10:00:55,ruchnarodowy,Ruch Narodowy,2020-10-16 10:00:55
1317007678439391233,2020-10-16,09:41:14,ruchnarodowy,Ruch Narodowy,2020-10-16 09:41:14
1317003136771522560,2020-10-16,09:23:11,ruchnarodowy,Ruch Narodowy,2020-10-16 09:23:11
1316998219071619072,2020-10-16,09:03:38,ruchnarodowy,Ruch Narodowy,2020-10-16 09:03:38
1316995875848261632,2020-10-16,08:54:20,ruchnarodowy,Ruch Narodowy,2020-10-16 08:54:20
1316985044184014850,2020-10-16,08:11:17,ruchnarodowy,Ruch Narodowy,2020-10-16 08:11:17
1316734497572958208,2020-10-15,15:35:42,ruchnarodowy,Ruch Narodowy,2020-10-15 15:35:42
1316715948255121410,2020-10-15,14:22:00,ruchnarodowy,Ruch Narodowy,2020-10-15 14:22:00
1316704836755349505,2020-10-15,13:37:50,ruchnarodowy,Ruch Narodowy,2020-10-15 13:37:50
1316697952883277832,2020-10-15,13:10:29,ruchnarodowy,Ruch Narodowy,2020-10-15 13:10:29
1316681814933676033,2020-10-15,12:06:22,ruchnarodowy,Ruch Narodowy,2020-10-15 12:06:22
1316676687027933185,2020-10-15,11:45:59,ruchnarodowy,Ruch Narodowy,2020-10-15 11:45:59
1316657564671791105,2020-10-15,10:30:00,ruchnarodowy,Ruch Narodowy,2020-10-15 10:30:00
1316656307215175681,2020-10-15,10:25:00,ruchnarodowy,Ruch Narodowy,2020-10-15 10:25:00
1316653789512962048,2020-10-15,10:15:00,ruchnarodowy,Ruch Narodowy,2020-10-15 10:15:00
1316650626923876355,2020-10-15,10:02:26,ruchnarodowy,Ruch Narodowy,2020-10-15 10:02:26
1316646239371440130,2020-10-15,09:45:00,ruchnarodowy,Ruch Narodowy,2020-10-15 09:45:00
1316642466750255106,2020-10-15,09:30:00,ruchnarodowy,Ruch Narodowy,2020-10-15 09:30:00
1316641206139453442,2020-10-15,09:25:00,ruchnarodowy,Ruch Narodowy,2020-10-15 09:25:00
1316639947990990853,2020-10-15,09:20:00,ruchnarodowy,Ruch Narodowy,2020-10-15 09:20:00
1316444672840151040,2020-10-14,20:24:03,ruchnarodowy,Ruch Narodowy,2020-10-14 20:24:03
1316437852125884421,2020-10-14,19:56:56,ruchnarodowy,Ruch Narodowy,2020-10-14 19:56:56
1316413290835312642,2020-10-14,18:19:20,ruchnarodowy,Ruch Narodowy,2020-10-14 18:19:20
1316389010852515847,2020-10-14,16:42:52,ruchnarodowy,Ruch Narodowy,2020-10-14 16:42:52
1316385390941671426,2020-10-14,16:28:29,ruchnarodowy,Ruch Narodowy,2020-10-14 16:28:29
1316378941851136001,2020-10-14,16:02:51,ruchnarodowy,Ruch Narodowy,2020-10-14 16:02:51
1316341889898086400,2020-10-14,13:35:37,ruchnarodowy,Ruch Narodowy,2020-10-14 13:35:37
1316334531851554817,2020-10-14,13:06:23,ruchnarodowy,Ruch Narodowy,2020-10-14 13:06:23
1316328516284280832,2020-10-14,12:42:29,ruchnarodowy,Ruch Narodowy,2020-10-14 12:42:29
1316316938348507136,2020-10-14,11:56:28,ruchnarodowy,Ruch Narodowy,2020-10-14 11:56:28
1316291696221708288,2020-10-14,10:16:10,ruchnarodowy,Ruch Narodowy,2020-10-14 10:16:10
1316281335095255041,2020-10-14,09:35:00,ruchnarodowy,Ruch Narodowy,2020-10-14 09:35:00
1316276301737717761,2020-10-14,09:15:00,ruchnarodowy,Ruch Narodowy,2020-10-14 09:15:00
1316272528055099392,2020-10-14,09:00:00,ruchnarodowy,Ruch Narodowy,2020-10-14 09:00:00
1316266264352960513,2020-10-14,08:35:07,ruchnarodowy,Ruch Narodowy,2020-10-14 08:35:07
1316265058587021312,2020-10-14,08:30:19,ruchnarodowy,Ruch Narodowy,2020-10-14 08:30:19
1316263732746612736,2020-10-14,08:25:03,ruchnarodowy,Ruch Narodowy,2020-10-14 08:25:03
1316262846263701504,2020-10-14,08:21:32,ruchnarodowy,Ruch Narodowy,2020-10-14 08:21:32
1316261852138143744,2020-10-14,08:17:35,ruchnarodowy,Ruch Narodowy,2020-10-14 08:17:35
1316260187066556416,2020-10-14,08:10:58,ruchnarodowy,Ruch Narodowy,2020-10-14 08:10:58
1316257429051432965,2020-10-14,08:00:00,ruchnarodowy,Ruch Narodowy,2020-10-14 08:00:00
1316131701744115713,2020-10-13,23:40:24,ruchnarodowy,Ruch Narodowy,2020-10-13 23:40:24
1316075670041223170,2020-10-13,19:57:45,ruchnarodowy,Ruch Narodowy,2020-10-13 19:57:45
1316054060647305217,2020-10-13,18:31:53,ruchnarodowy,Ruch Narodowy,2020-10-13 18:31:53
1316053053775269888,2020-10-13,18:27:53,ruchnarodowy,Ruch Narodowy,2020-10-13 18:27:53
1316046692282662917,2020-10-13,18:02:37,ruchnarodowy,Ruch Narodowy,2020-10-13 18:02:37
1316001698314416129,2020-10-13,15:03:49,ruchnarodowy,Ruch Narodowy,2020-10-13 15:03:49
1316000244333711361,2020-10-13,14:58:03,ruchnarodowy,Ruch Narodowy,2020-10-13 14:58:03
1315995130516701184,2020-10-13,14:37:43,ruchnarodowy,Ruch Narodowy,2020-10-13 14:37:43
1315976700568760322,2020-10-13,13:24:29,ruchnarodowy,Ruch Narodowy,2020-10-13 13:24:29
1315955791413891079,2020-10-13,12:01:24,ruchnarodowy,Ruch Narodowy,2020-10-13 12:01:24
1315948962864652288,2020-10-13,11:34:16,ruchnarodowy,Ruch Narodowy,2020-10-13 11:34:16
1315946799270637570,2020-10-13,11:25:40,ruchnarodowy,Ruch Narodowy,2020-10-13 11:25:40
1315941406020694016,2020-10-13,11:04:14,ruchnarodowy,Ruch Narodowy,2020-10-13 11:04:14
1315940349576085504,2020-10-13,11:00:02,ruchnarodowy,Ruch Narodowy,2020-10-13 11:00:02
1315934105494839297,2020-10-13,10:35:14,ruchnarodowy,Ruch Narodowy,2020-10-13 10:35:14
1315930880096034816,2020-10-13,10:22:25,ruchnarodowy,Ruch Narodowy,2020-10-13 10:22:25
1315929963703529473,2020-10-13,10:18:46,ruchnarodowy,Ruch Narodowy,2020-10-13 10:18:46
1315928351937302528,2020-10-13,10:12:22,ruchnarodowy,Ruch Narodowy,2020-10-13 10:12:22
1315926497400553472,2020-10-13,10:05:00,ruchnarodowy,Ruch Narodowy,2020-10-13 10:05:00
1315924877094907904,2020-10-13,09:58:34,ruchnarodowy,Ruch Narodowy,2020-10-13 09:58:34
1315922856417533955,2020-10-13,09:50:32,ruchnarodowy,Ruch Narodowy,2020-10-13 09:50:32
1315922296419348482,2020-10-13,09:48:18,ruchnarodowy,Ruch Narodowy,2020-10-13 09:48:18
1315667955611467776,2020-10-12,16:57:39,ruchnarodowy,Ruch Narodowy,2020-10-12 16:57:39
1315653447727812609,2020-10-12,16:00:00,ruchnarodowy,Ruch Narodowy,2020-10-12 16:00:00
1315647258453516288,2020-10-12,15:35:24,ruchnarodowy,Ruch Narodowy,2020-10-12 15:35:24
1315633786571366400,2020-10-12,14:41:52,ruchnarodowy,Ruch Narodowy,2020-10-12 14:41:52
1315583581394276352,2020-10-12,11:22:22,ruchnarodowy,Ruch Narodowy,2020-10-12 11:22:22
1315578001531326464,2020-10-12,11:00:12,ruchnarodowy,Ruch Narodowy,2020-10-12 11:00:12
1315574411592900610,2020-10-12,10:45:56,ruchnarodowy,Ruch Narodowy,2020-10-12 10:45:56
1315570402492641282,2020-10-12,10:30:00,ruchnarodowy,Ruch Narodowy,2020-10-12 10:30:00
1315566625735634945,2020-10-12,10:15:00,ruchnarodowy,Ruch Narodowy,2020-10-12 10:15:00
1315564934604955648,2020-10-12,10:08:17,ruchnarodowy,Ruch Narodowy,2020-10-12 10:08:17
1315562909548843013,2020-10-12,10:00:14,ruchnarodowy,Ruch Narodowy,2020-10-12 10:00:14
1315559180175060993,2020-10-12,09:45:25,ruchnarodowy,Ruch Narodowy,2020-10-12 09:45:25
1315555300724879360,2020-10-12,09:30:00,ruchnarodowy,Ruch Narodowy,2020-10-12 09:30:00
1315551525977030657,2020-10-12,09:15:00,ruchnarodowy,Ruch Narodowy,2020-10-12 09:15:00
1315547751988383744,2020-10-12,09:00:00,ruchnarodowy,Ruch Narodowy,2020-10-12 09:00:00
1315543976297009155,2020-10-12,08:45:00,ruchnarodowy,Ruch Narodowy,2020-10-12 08:45:00
1315540201276616706,2020-10-12,08:30:00,ruchnarodowy,Ruch Narodowy,2020-10-12 08:30:00
1315536426440822785,2020-10-12,08:15:00,ruchnarodowy,Ruch Narodowy,2020-10-12 08:15:00
1315532651571433472,2020-10-12,08:00:00,ruchnarodowy,Ruch Narodowy,2020-10-12 08:00:00
1315530359107444740,2020-10-12,07:50:53,ruchnarodowy,Ruch Narodowy,2020-10-12 07:50:53
1315351683153768448,2020-10-11,20:00:53,ruchnarodowy,Ruch Narodowy,2020-10-11 20:00:53
1315340960340029440,2020-10-11,19:18:17,ruchnarodowy,Ruch Narodowy,2020-10-11 19:18:17
1315215564013547521,2020-10-11,11:00:00,ruchnarodowy,Ruch Narodowy,2020-10-11 11:00:00
1315196687963631617,2020-10-11,09:45:00,ruchnarodowy,Ruch Narodowy,2020-10-11 09:45:00
1315192913991626753,2020-10-11,09:30:00,ruchnarodowy,Ruch Narodowy,2020-10-11 09:30:00
1315177813972901889,2020-10-11,08:30:00,ruchnarodowy,Ruch Narodowy,2020-10-11 08:30:00
1315170266515935232,2020-10-11,08:00:00,ruchnarodowy,Ruch Narodowy,2020-10-11 08:00:00
1315167747345539072,2020-10-11,07:50:00,ruchnarodowy,Ruch Narodowy,2020-10-11 07:50:00
1315165230662647808,2020-10-11,07:40:00,ruchnarodowy,Ruch Narodowy,2020-10-11 07:40:00
1314868276778868736,2020-10-10,12:00:00,ruchnarodowy,Ruch Narodowy,2020-10-10 12:00:00
1314853176101666816,2020-10-10,11:00:00,ruchnarodowy,Ruch Narodowy,2020-10-10 11:00:00
1314838076137627651,2020-10-10,10:00:00,ruchnarodowy,Ruch Narodowy,2020-10-10 10:00:00
1314830527078129664,2020-10-10,09:30:00,ruchnarodowy,Ruch Narodowy,2020-10-10 09:30:00
1314826750241595393,2020-10-10,09:15:00,ruchnarodowy,Ruch Narodowy,2020-10-10 09:15:00
1314819200494395393,2020-10-10,08:45:00,ruchnarodowy,Ruch Narodowy,2020-10-10 08:45:00
1314815426279297025,2020-10-10,08:30:00,ruchnarodowy,Ruch Narodowy,2020-10-10 08:30:00
1314811650705428482,2020-10-10,08:15:00,ruchnarodowy,Ruch Narodowy,2020-10-10 08:15:00
1314807879350722561,2020-10-10,08:00:01,ruchnarodowy,Ruch Narodowy,2020-10-10 08:00:01
1314805359299768323,2020-10-10,07:50:00,ruchnarodowy,Ruch Narodowy,2020-10-10 07:50:00
1314802842763317248,2020-10-10,07:40:00,ruchnarodowy,Ruch Narodowy,2020-10-10 07:40:00
1314800326881374208,2020-10-10,07:30:00,ruchnarodowy,Ruch Narodowy,2020-10-10 07:30:00
1314634093888503808,2020-10-09,20:29:27,ruchnarodowy,Ruch Narodowy,2020-10-09 20:29:27
1314633240226000897,2020-10-09,20:26:03,ruchnarodowy,Ruch Narodowy,2020-10-09 20:26:03
1314617255934783491,2020-10-09,19:22:32,ruchnarodowy,Ruch Narodowy,2020-10-09 19:22:32
1314607155186671617,2020-10-09,18:42:24,ruchnarodowy,Ruch Narodowy,2020-10-09 18:42:24
1314557990624784389,2020-10-09,15:27:02,ruchnarodowy,Ruch Narodowy,2020-10-09 15:27:02
1314556053430956032,2020-10-09,15:19:21,ruchnarodowy,Ruch Narodowy,2020-10-09 15:19:21
1314548151701954560,2020-10-09,14:47:57,ruchnarodowy,Ruch Narodowy,2020-10-09 14:47:57
1314546328148611073,2020-10-09,14:40:42,ruchnarodowy,Ruch Narodowy,2020-10-09 14:40:42
1314534925832421376,2020-10-09,13:55:23,ruchnarodowy,Ruch Narodowy,2020-10-09 13:55:23
1314516505472700416,2020-10-09,12:42:12,ruchnarodowy,Ruch Narodowy,2020-10-09 12:42:12
1314515580809084935,2020-10-09,12:38:31,ruchnarodowy,Ruch Narodowy,2020-10-09 12:38:31
1314513236079902726,2020-10-09,12:29:12,ruchnarodowy,Ruch Narodowy,2020-10-09 12:29:12
1314511485075443712,2020-10-09,12:22:15,ruchnarodowy,Ruch Narodowy,2020-10-09 12:22:15
1314465942060097536,2020-10-09,09:21:16,ruchnarodowy,Ruch Narodowy,2020-10-09 09:21:16
1314463441374109696,2020-10-09,09:11:20,ruchnarodowy,Ruch Narodowy,2020-10-09 09:11:20
1314453198325919744,2020-10-09,08:30:38,ruchnarodowy,Ruch Narodowy,2020-10-09 08:30:38
1314450522481594378,2020-10-09,08:20:00,ruchnarodowy,Ruch Narodowy,2020-10-09 08:20:00
1314323995462905860,2020-10-08,23:57:14,ruchnarodowy,Ruch Narodowy,2020-10-08 23:57:14
1314200447272452097,2020-10-08,15:46:17,ruchnarodowy,Ruch Narodowy,2020-10-08 15:46:17
