id,date,time,username,name,timestamp
1317059411924365312,2020-10-16,13:06:48,solidarnapl,Solidarna Polska,2020-10-16 13:06:48
1317028357578567682,2020-10-16,11:03:24,solidarnapl,Solidarna Polska,2020-10-16 11:03:24
1317021501074309125,2020-10-16,10:36:09,solidarnapl,Solidarna Polska,2020-10-16 10:36:09
1317000622932168706,2020-10-16,09:13:11,solidarnapl,Solidarna Polska,2020-10-16 09:13:11
1316757745991847937,2020-10-15,17:08:05,solidarnapl,Solidarna Polska,2020-10-15 17:08:05
1316716582488494080,2020-10-15,14:24:31,solidarnapl,Solidarna Polska,2020-10-15 14:24:31
1316707605742526466,2020-10-15,13:48:51,solidarnapl,Solidarna Polska,2020-10-15 13:48:51
1316688671047905280,2020-10-15,12:33:36,solidarnapl,Solidarna Polska,2020-10-15 12:33:36
1316668175090671616,2020-10-15,11:12:10,solidarnapl,Solidarna Polska,2020-10-15 11:12:10
1316658148191723521,2020-10-15,10:32:19,solidarnapl,Solidarna Polska,2020-10-15 10:32:19
1316316813433679872,2020-10-14,11:55:58,solidarnapl,Solidarna Polska,2020-10-14 11:55:58
1316063888920784897,2020-10-13,19:10:57,solidarnapl,Solidarna Polska,2020-10-13 19:10:57
1315253843714809858,2020-10-11,13:32:07,solidarnapl,Solidarna Polska,2020-10-11 13:32:07
1314936319819345920,2020-10-10,16:30:23,solidarnapl,Solidarna Polska,2020-10-10 16:30:23
1314897603436449792,2020-10-10,13:56:32,solidarnapl,Solidarna Polska,2020-10-10 13:56:32
1314624086979629056,2020-10-09,19:49:41,solidarnapl,Solidarna Polska,2020-10-09 19:49:41
1314477943951851520,2020-10-09,10:08:58,solidarnapl,Solidarna Polska,2020-10-09 10:08:58
1312397882394320898,2020-10-03,16:23:32,solidarnapl,Solidarna Polska,2020-10-03 16:23:32
1310661143510290432,2020-09-28,21:22:22,solidarnapl,Solidarna Polska,2020-09-28 21:22:22
1310658448913244162,2020-09-28,21:11:39,solidarnapl,Solidarna Polska,2020-09-28 21:11:39
1310649489728757760,2020-09-28,20:36:03,solidarnapl,Solidarna Polska,2020-09-28 20:36:03
1310642960401182720,2020-09-28,20:10:06,solidarnapl,Solidarna Polska,2020-09-28 20:10:06
1309805985322631169,2020-09-26,12:44:16,solidarnapl,Solidarna Polska,2020-09-26 12:44:16
1308310480197496838,2020-09-22,09:41:40,solidarnapl,Solidarna Polska,2020-09-22 09:41:40
1308003053208043520,2020-09-21,13:20:04,solidarnapl,Solidarna Polska,2020-09-21 13:20:04
1307989517840809985,2020-09-21,12:26:16,solidarnapl,Solidarna Polska,2020-09-21 12:26:16
1307989220032684032,2020-09-21,12:25:05,solidarnapl,Solidarna Polska,2020-09-21 12:25:05
1307986140910227456,2020-09-21,12:12:51,solidarnapl,Solidarna Polska,2020-09-21 12:12:51
1307633137330118661,2020-09-20,12:50:09,solidarnapl,Solidarna Polska,2020-09-20 12:50:09
1307632520134037504,2020-09-20,12:47:42,solidarnapl,Solidarna Polska,2020-09-20 12:47:42
1306905262125731841,2020-09-18,12:37:50,solidarnapl,Solidarna Polska,2020-09-18 12:37:50
1306895986485334022,2020-09-18,12:00:58,solidarnapl,Solidarna Polska,2020-09-18 12:00:58
1306650918369341441,2020-09-17,19:47:09,solidarnapl,Solidarna Polska,2020-09-17 19:47:09
1306606646140055553,2020-09-17,16:51:14,solidarnapl,Solidarna Polska,2020-09-17 16:51:14
1306575151555846150,2020-09-17,14:46:05,solidarnapl,Solidarna Polska,2020-09-17 14:46:05
1306337185533231105,2020-09-16,23:00:30,solidarnapl,Solidarna Polska,2020-09-16 23:00:30
1306307959006392327,2020-09-16,21:04:22,solidarnapl,Solidarna Polska,2020-09-16 21:04:22
1306283084330020864,2020-09-16,19:25:31,solidarnapl,Solidarna Polska,2020-09-16 19:25:31
1305812869003579392,2020-09-15,12:17:03,solidarnapl,Solidarna Polska,2020-09-15 12:17:03
1304299634571976704,2020-09-11,08:04:00,solidarnapl,Solidarna Polska,2020-09-11 08:04:00
1304127179509428225,2020-09-10,20:38:43,solidarnapl,Solidarna Polska,2020-09-10 20:38:43
