id,date,time,username,name,timestamp
1317463699368693760,2020-10-17,15:53:17,inicjatywapl,Inicjatywa Polska,2020-10-17 15:53:17
1317029480540655617,2020-10-16,11:07:52,inicjatywapl,Inicjatywa Polska,2020-10-16 11:07:52
1316360583516696576,2020-10-14,14:49:54,inicjatywapl,Inicjatywa Polska,2020-10-14 14:49:54
1316017341205897216,2020-10-13,16:05:59,inicjatywapl,Inicjatywa Polska,2020-10-13 16:05:59
1312713046415020033,2020-10-04,13:15:53,inicjatywapl,Inicjatywa Polska,2020-10-04 13:15:53
1312324061989670912,2020-10-03,11:30:12,inicjatywapl,Inicjatywa Polska,2020-10-03 11:30:12
1311975802800611329,2020-10-02,12:26:21,inicjatywapl,Inicjatywa Polska,2020-10-02 12:26:21
1311309049301020672,2020-09-30,16:16:54,inicjatywapl,Inicjatywa Polska,2020-09-30 16:16:54
1308794744022106116,2020-09-23,17:45:57,inicjatywapl,Inicjatywa Polska,2020-09-23 17:45:57
1306984341789200385,2020-09-18,17:52:04,inicjatywapl,Inicjatywa Polska,2020-09-18 17:52:04
1306542440103387136,2020-09-17,12:36:06,inicjatywapl,Inicjatywa Polska,2020-09-17 12:36:06
1306482712031698945,2020-09-17,08:38:46,inicjatywapl,Inicjatywa Polska,2020-09-17 08:38:46
1306125649095077888,2020-09-16,08:59:56,inicjatywapl,Inicjatywa Polska,2020-09-16 08:59:56
1305575859693277186,2020-09-14,20:35:16,inicjatywapl,Inicjatywa Polska,2020-09-14 20:35:16
1305575589642989568,2020-09-14,20:34:11,inicjatywapl,Inicjatywa Polska,2020-09-14 20:34:11
1305460219699396608,2020-09-14,12:55:45,inicjatywapl,Inicjatywa Polska,2020-09-14 12:55:45
1303698419958132741,2020-09-09,16:14:59,inicjatywapl,Inicjatywa Polska,2020-09-09 16:14:59
1301193577326878720,2020-09-02,18:21:38,inicjatywapl,Inicjatywa Polska,2020-09-02 18:21:38
1300688729548500993,2020-09-01,08:55:33,inicjatywapl,Inicjatywa Polska,2020-09-01 08:55:33
1294194657694560257,2020-08-14,10:50:26,inicjatywapl,Inicjatywa Polska,2020-08-14 10:50:26
1291084979997495297,2020-08-05,20:53:41,inicjatywapl,Inicjatywa Polska,2020-08-05 20:53:41
1290922191647842304,2020-08-05,10:06:49,inicjatywapl,Inicjatywa Polska,2020-08-05 10:06:49
1290538636979601409,2020-08-04,08:42:42,inicjatywapl,Inicjatywa Polska,2020-08-04 08:42:42
1288734648995020801,2020-07-30,09:14:18,inicjatywapl,Inicjatywa Polska,2020-07-30 09:14:18
1288459351162785792,2020-07-29,15:00:22,inicjatywapl,Inicjatywa Polska,2020-07-29 15:00:22
1288047762639147009,2020-07-28,11:44:52,inicjatywapl,Inicjatywa Polska,2020-07-28 11:44:52
1287694132589273088,2020-07-27,12:19:40,inicjatywapl,Inicjatywa Polska,2020-07-27 12:19:40
1287672565624901632,2020-07-27,10:53:58,inicjatywapl,Inicjatywa Polska,2020-07-27 10:53:58
1286718924764192769,2020-07-24,19:44:32,inicjatywapl,Inicjatywa Polska,2020-07-24 19:44:32
1286575539638210560,2020-07-24,10:14:46,inicjatywapl,Inicjatywa Polska,2020-07-24 10:14:46
1285875210193965056,2020-07-22,11:51:55,inicjatywapl,Inicjatywa Polska,2020-07-22 11:51:55
1285493973323337728,2020-07-21,10:37:01,inicjatywapl,Inicjatywa Polska,2020-07-21 10:37:01
1285177970437640193,2020-07-20,13:41:20,inicjatywapl,Inicjatywa Polska,2020-07-20 13:41:20
1284440793399386113,2020-07-18,12:52:03,inicjatywapl,Inicjatywa Polska,2020-07-18 12:52:03
1281477820515069952,2020-07-10,08:38:15,inicjatywapl,Inicjatywa Polska,2020-07-10 08:38:15
1279715922736021504,2020-07-05,11:57:06,inicjatywapl,Inicjatywa Polska,2020-07-05 11:57:06
1271511710571077642,2020-06-12,20:36:30,inicjatywapl,Inicjatywa Polska,2020-06-12 20:36:30
1270789627067105282,2020-06-10,20:47:11,inicjatywapl,Inicjatywa Polska,2020-06-10 20:47:11
1269592023801180165,2020-06-07,13:28:21,inicjatywapl,Inicjatywa Polska,2020-06-07 13:28:21
1268812596158881794,2020-06-05,09:51:10,inicjatywapl,Inicjatywa Polska,2020-06-05 09:51:10
1265337457874276353,2020-05-26,19:42:13,inicjatywapl,Inicjatywa Polska,2020-05-26 19:42:13
1265214460127588353,2020-05-26,11:33:28,inicjatywapl,Inicjatywa Polska,2020-05-26 11:33:28
1262777840099000328,2020-05-19,18:11:13,inicjatywapl,Inicjatywa Polska,2020-05-19 18:11:13
1261988495645724672,2020-05-17,13:54:38,inicjatywapl,Inicjatywa Polska,2020-05-17 13:54:38
1257643066728624128,2020-05-05,14:07:27,inicjatywapl,Inicjatywa Polska,2020-05-05 14:07:27
1256923974241521664,2020-05-03,14:30:02,inicjatywapl,Inicjatywa Polska,2020-05-03 14:30:02
1256147770630684672,2020-05-01,11:05:41,inicjatywapl,Inicjatywa Polska,2020-05-01 11:05:41
1256127798764343296,2020-05-01,09:46:19,inicjatywapl,Inicjatywa Polska,2020-05-01 09:46:19
1254691866244718600,2020-04-27,10:40:26,inicjatywapl,Inicjatywa Polska,2020-04-27 10:40:26
1253353523527528449,2020-04-23,18:02:20,inicjatywapl,Inicjatywa Polska,2020-04-23 18:02:20
1252973252063965184,2020-04-22,16:51:17,inicjatywapl,Inicjatywa Polska,2020-04-22 16:51:17
1251837029832429569,2020-04-19,13:36:20,inicjatywapl,Inicjatywa Polska,2020-04-19 13:36:20
1250675228042244096,2020-04-16,08:39:45,inicjatywapl,Inicjatywa Polska,2020-04-16 08:39:45
1249975112134201345,2020-04-14,10:17:44,inicjatywapl,Inicjatywa Polska,2020-04-14 10:17:44
1249944520915124225,2020-04-14,08:16:11,inicjatywapl,Inicjatywa Polska,2020-04-14 08:16:11
1248494894282190852,2020-04-10,08:15:53,inicjatywapl,Inicjatywa Polska,2020-04-10 08:15:53
1248484286476333059,2020-04-10,07:33:44,inicjatywapl,Inicjatywa Polska,2020-04-10 07:33:44
1247482888976818177,2020-04-07,13:14:32,inicjatywapl,Inicjatywa Polska,2020-04-07 13:14:32
1247407179419787265,2020-04-07,08:13:41,inicjatywapl,Inicjatywa Polska,2020-04-07 08:13:41
1246529672957120521,2020-04-04,22:06:48,inicjatywapl,Inicjatywa Polska,2020-04-04 22:06:48
1246139053294133248,2020-04-03,20:14:37,inicjatywapl,Inicjatywa Polska,2020-04-03 20:14:37
1245755592502915072,2020-04-02,18:50:52,inicjatywapl,Inicjatywa Polska,2020-04-02 18:50:52
1234891617267585029,2020-03-03,18:21:19,inicjatywapl,Inicjatywa Polska,2020-03-03 18:21:19
1234189984770510848,2020-03-01,19:53:17,inicjatywapl,Inicjatywa Polska,2020-03-01 19:53:17
1233752253103779840,2020-02-29,14:53:53,inicjatywapl,Inicjatywa Polska,2020-02-29 14:53:53
1233060522062483460,2020-02-27,17:05:12,inicjatywapl,Inicjatywa Polska,2020-02-27 17:05:12
1228258945590059009,2020-02-14,11:05:27,inicjatywapl,Inicjatywa Polska,2020-02-14 11:05:27
1224756437307547648,2020-02-04,19:07:44,inicjatywapl,Inicjatywa Polska,2020-02-04 19:07:44
1224718215030493184,2020-02-04,16:35:51,inicjatywapl,Inicjatywa Polska,2020-02-04 16:35:51
1221884188221231105,2020-01-27,20:54:26,inicjatywapl,Inicjatywa Polska,2020-01-27 20:54:26
1220726474619138053,2020-01-24,16:14:06,inicjatywapl,Inicjatywa Polska,2020-01-24 16:14:06
1216617542065758208,2020-01-13,08:06:40,inicjatywapl,Inicjatywa Polska,2020-01-13 08:06:40
1215184740795527170,2020-01-09,09:13:13,inicjatywapl,Inicjatywa Polska,2020-01-09 09:13:13
1214166387373068293,2020-01-06,13:46:39,inicjatywapl,Inicjatywa Polska,2020-01-06 13:46:39
1213787884232290310,2020-01-05,12:42:37,inicjatywapl,Inicjatywa Polska,2020-01-05 12:42:37
