id,date,time,username,name,timestamp
1317197549661507584,2020-10-16,22:15:42,platforma_org,PlatformaObywatelska,2020-10-16 22:15:42
1317157420582526978,2020-10-16,19:36:15,platforma_org,PlatformaObywatelska,2020-10-16 19:36:15
1317088027156545538,2020-10-16,15:00:30,platforma_org,PlatformaObywatelska,2020-10-16 15:00:30
1317084037140402176,2020-10-16,14:44:39,platforma_org,PlatformaObywatelska,2020-10-16 14:44:39
1317054221322170369,2020-10-16,12:46:10,platforma_org,PlatformaObywatelska,2020-10-16 12:46:10
1317024630239092736,2020-10-16,10:48:35,platforma_org,PlatformaObywatelska,2020-10-16 10:48:35
1317014965358911492,2020-10-16,10:10:11,platforma_org,PlatformaObywatelska,2020-10-16 10:10:11
1316998913212190722,2020-10-16,09:06:24,platforma_org,PlatformaObywatelska,2020-10-16 09:06:24
1316846934888534016,2020-10-15,23:02:29,platforma_org,PlatformaObywatelska,2020-10-15 23:02:29
1316737990467686400,2020-10-15,15:49:35,platforma_org,PlatformaObywatelska,2020-10-15 15:49:35
1316720675072081920,2020-10-15,14:40:47,platforma_org,PlatformaObywatelska,2020-10-15 14:40:47
1316719890292707328,2020-10-15,14:37:39,platforma_org,PlatformaObywatelska,2020-10-15 14:37:39
1316718891826122753,2020-10-15,14:33:41,platforma_org,PlatformaObywatelska,2020-10-15 14:33:41
1316717739403292672,2020-10-15,14:29:07,platforma_org,PlatformaObywatelska,2020-10-15 14:29:07
1316715956492742657,2020-10-15,14:22:02,platforma_org,PlatformaObywatelska,2020-10-15 14:22:02
1316715513893007367,2020-10-15,14:20:16,platforma_org,PlatformaObywatelska,2020-10-15 14:20:16
1316715272137515008,2020-10-15,14:19:18,platforma_org,PlatformaObywatelska,2020-10-15 14:19:18
1316714766711300097,2020-10-15,14:17:18,platforma_org,PlatformaObywatelska,2020-10-15 14:17:18
1316707161553108993,2020-10-15,13:47:05,platforma_org,PlatformaObywatelska,2020-10-15 13:47:05
1316689136011665408,2020-10-15,12:35:27,platforma_org,PlatformaObywatelska,2020-10-15 12:35:27
1316688418982842369,2020-10-15,12:32:36,platforma_org,PlatformaObywatelska,2020-10-15 12:32:36
1316664770922196992,2020-10-15,10:58:38,platforma_org,PlatformaObywatelska,2020-10-15 10:58:38
1316647424933408768,2020-10-15,09:49:42,platforma_org,PlatformaObywatelska,2020-10-15 09:49:42
1316643226036600832,2020-10-15,09:33:01,platforma_org,PlatformaObywatelska,2020-10-15 09:33:01
1316323369562800129,2020-10-14,12:22:02,platforma_org,PlatformaObywatelska,2020-10-14 12:22:02
1316320520523087872,2020-10-14,12:10:42,platforma_org,PlatformaObywatelska,2020-10-14 12:10:42
1316314588833558528,2020-10-14,11:47:08,platforma_org,PlatformaObywatelska,2020-10-14 11:47:08
1316310259611336704,2020-10-14,11:29:56,platforma_org,PlatformaObywatelska,2020-10-14 11:29:56
1316306229292040192,2020-10-14,11:13:55,platforma_org,PlatformaObywatelska,2020-10-14 11:13:55
1316303198760710154,2020-10-14,11:01:52,platforma_org,PlatformaObywatelska,2020-10-14 11:01:52
1316297026548772864,2020-10-14,10:37:21,platforma_org,PlatformaObywatelska,2020-10-14 10:37:21
1316295475067265025,2020-10-14,10:31:11,platforma_org,PlatformaObywatelska,2020-10-14 10:31:11
1316285380979761152,2020-10-14,09:51:04,platforma_org,PlatformaObywatelska,2020-10-14 09:51:04
1316279433335115777,2020-10-14,09:27:26,platforma_org,PlatformaObywatelska,2020-10-14 09:27:26
1316262936306999296,2020-10-14,08:21:53,platforma_org,PlatformaObywatelska,2020-10-14 08:21:53
1316262788424179717,2020-10-14,08:21:18,platforma_org,PlatformaObywatelska,2020-10-14 08:21:18
1316262378724626432,2020-10-14,08:19:40,platforma_org,PlatformaObywatelska,2020-10-14 08:19:40
1316261684902797312,2020-10-14,08:16:55,platforma_org,PlatformaObywatelska,2020-10-14 08:16:55
1316248931555323905,2020-10-14,07:26:14,platforma_org,PlatformaObywatelska,2020-10-14 07:26:14
1316248614159765504,2020-10-14,07:24:58,platforma_org,PlatformaObywatelska,2020-10-14 07:24:58
1316064499296800768,2020-10-13,19:13:22,platforma_org,PlatformaObywatelska,2020-10-13 19:13:22
1316047482007289856,2020-10-13,18:05:45,platforma_org,PlatformaObywatelska,2020-10-13 18:05:45
1316039991752101889,2020-10-13,17:35:59,platforma_org,PlatformaObywatelska,2020-10-13 17:35:59
1316030183997149186,2020-10-13,16:57:01,platforma_org,PlatformaObywatelska,2020-10-13 16:57:01
1315965387683573760,2020-10-13,12:39:32,platforma_org,PlatformaObywatelska,2020-10-13 12:39:32
1315964798874587136,2020-10-13,12:37:12,platforma_org,PlatformaObywatelska,2020-10-13 12:37:12
1315962459484827648,2020-10-13,12:27:54,platforma_org,PlatformaObywatelska,2020-10-13 12:27:54
1315961752975179776,2020-10-13,12:25:05,platforma_org,PlatformaObywatelska,2020-10-13 12:25:05
1315961157778374656,2020-10-13,12:22:44,platforma_org,PlatformaObywatelska,2020-10-13 12:22:44
1315960119092539392,2020-10-13,12:18:36,platforma_org,PlatformaObywatelska,2020-10-13 12:18:36
1315952024551211009,2020-10-13,11:46:26,platforma_org,PlatformaObywatelska,2020-10-13 11:46:26
1315933987806863360,2020-10-13,10:34:46,platforma_org,PlatformaObywatelska,2020-10-13 10:34:46
1315684240911196160,2020-10-12,18:02:21,platforma_org,PlatformaObywatelska,2020-10-12 18:02:21
1315591638035689477,2020-10-12,11:54:23,platforma_org,PlatformaObywatelska,2020-10-12 11:54:23
1315586728355389440,2020-10-12,11:34:53,platforma_org,PlatformaObywatelska,2020-10-12 11:34:53
1315575115778797568,2020-10-12,10:48:44,platforma_org,PlatformaObywatelska,2020-10-12 10:48:44
1315573623156076545,2020-10-12,10:42:48,platforma_org,PlatformaObywatelska,2020-10-12 10:42:48
1315390596715028481,2020-10-11,22:35:31,platforma_org,PlatformaObywatelska,2020-10-11 22:35:31
1315319928078172162,2020-10-11,17:54:42,platforma_org,PlatformaObywatelska,2020-10-11 17:54:42
1315201037465276416,2020-10-11,10:02:17,platforma_org,PlatformaObywatelska,2020-10-11 10:02:17
1314938389452460032,2020-10-10,16:38:37,platforma_org,PlatformaObywatelska,2020-10-10 16:38:37
1314858164068716544,2020-10-10,11:19:49,platforma_org,PlatformaObywatelska,2020-10-10 11:19:49
1314654718589894656,2020-10-09,21:51:24,platforma_org,PlatformaObywatelska,2020-10-09 21:51:24
1314594556042768386,2020-10-09,17:52:20,platforma_org,PlatformaObywatelska,2020-10-09 17:52:20
1314555063034097668,2020-10-09,15:15:24,platforma_org,PlatformaObywatelska,2020-10-09 15:15:24
1314552729692450819,2020-10-09,15:06:08,platforma_org,PlatformaObywatelska,2020-10-09 15:06:08
1314540448657137667,2020-10-09,14:17:20,platforma_org,PlatformaObywatelska,2020-10-09 14:17:20
1314520993373851648,2020-10-09,13:00:02,platforma_org,PlatformaObywatelska,2020-10-09 13:00:02
1314509190220652544,2020-10-09,12:13:08,platforma_org,PlatformaObywatelska,2020-10-09 12:13:08
1314483390339526656,2020-10-09,10:30:36,platforma_org,PlatformaObywatelska,2020-10-09 10:30:36
1314480550254698496,2020-10-09,10:19:19,platforma_org,PlatformaObywatelska,2020-10-09 10:19:19
1314477569463418880,2020-10-09,10:07:29,platforma_org,PlatformaObywatelska,2020-10-09 10:07:29
1314468250902765568,2020-10-09,09:30:27,platforma_org,PlatformaObywatelska,2020-10-09 09:30:27
1314204113429647360,2020-10-08,16:00:52,platforma_org,PlatformaObywatelska,2020-10-08 16:00:52
1314203518723522560,2020-10-08,15:58:30,platforma_org,PlatformaObywatelska,2020-10-08 15:58:30
1314198217974714370,2020-10-08,15:37:26,platforma_org,PlatformaObywatelska,2020-10-08 15:37:26
1314189084483620864,2020-10-08,15:01:08,platforma_org,PlatformaObywatelska,2020-10-08 15:01:08
1314183026998419458,2020-10-08,14:37:04,platforma_org,PlatformaObywatelska,2020-10-08 14:37:04
1314173974436343808,2020-10-08,14:01:06,platforma_org,PlatformaObywatelska,2020-10-08 14:01:06
1314166848787812352,2020-10-08,13:32:47,platforma_org,PlatformaObywatelska,2020-10-08 13:32:47
1314163272875114496,2020-10-08,13:18:34,platforma_org,PlatformaObywatelska,2020-10-08 13:18:34
1314160493561630720,2020-10-08,13:07:32,platforma_org,PlatformaObywatelska,2020-10-08 13:07:32
1314155709542653952,2020-10-08,12:48:31,platforma_org,PlatformaObywatelska,2020-10-08 12:48:31
1314149783746031616,2020-10-08,12:24:58,platforma_org,PlatformaObywatelska,2020-10-08 12:24:58
1314145248172544001,2020-10-08,12:06:57,platforma_org,PlatformaObywatelska,2020-10-08 12:06:57
1314144759196405760,2020-10-08,12:05:00,platforma_org,PlatformaObywatelska,2020-10-08 12:05:00
1314138924651106305,2020-10-08,11:41:49,platforma_org,PlatformaObywatelska,2020-10-08 11:41:49
1314129842888224768,2020-10-08,11:05:44,platforma_org,PlatformaObywatelska,2020-10-08 11:05:44
1314129519796781056,2020-10-08,11:04:27,platforma_org,PlatformaObywatelska,2020-10-08 11:04:27
1314128883298570240,2020-10-08,11:01:55,platforma_org,PlatformaObywatelska,2020-10-08 11:01:55
1314121475926962176,2020-10-08,10:32:29,platforma_org,PlatformaObywatelska,2020-10-08 10:32:29
1314115230503505925,2020-10-08,10:07:40,platforma_org,PlatformaObywatelska,2020-10-08 10:07:40
1314113291044691968,2020-10-08,09:59:58,platforma_org,PlatformaObywatelska,2020-10-08 09:59:58
1314110133627219971,2020-10-08,09:47:25,platforma_org,PlatformaObywatelska,2020-10-08 09:47:25
1314108851575193600,2020-10-08,09:42:19,platforma_org,PlatformaObywatelska,2020-10-08 09:42:19
